image_id,filename,filepath,anomaly_class,triage_label,is_anomaly,maintenance_priority,width,height,image_mode,pixel_mean,pixel_std,split
6062,6062.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\6062.jpg,Cell,Anomaly Detected,1,High,24,40,L,165.40104166666666,19.303459290541607,test
18441,18441.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\18441.jpg,No-Anomaly,Normal,0,Low,24,40,L,168.56145833333332,16.904707614742428,test
11180,11180.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\11180.jpg,No-Anomaly,Normal,0,Low,24,40,L,92.490625,10.233722625518128,test
11284,11284.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\11284.jpg,No-Anomaly,Normal,0,Low,24,40,L,167.34583333333333,17.106869457586004,test
13588,13588.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\13588.jpg,No-Anomaly,Normal,0,Low,24,40,L,106.08020833333333,7.659064887869617,test
7382,7382.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\7382.jpg,Cracking,Anomaly Detected,1,High,24,40,L,169.96666666666667,15.449546019939298,test
8693,8693.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\8693.jpg,Vegetation,Anomaly Detected,1,Moderate,24,40,L,167.875,25.283002359951897,test
17182,17182.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\17182.jpg,No-Anomaly,Normal,0,Low,24,40,L,132.83229166666666,9.070327019918516,test
14149,14149.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\14149.jpg,No-Anomaly,Normal,0,Low,24,40,L,99.83645833333334,17.071947139189014,test
16671,16671.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\16671.jpg,No-Anomaly,Normal,0,Low,24,40,L,136.60208333333333,16.090045959942298,test
18276,18276.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\18276.jpg,No-Anomaly,Normal,0,Low,24,40,L,143.37708333333333,15.182277765859846,test
14358,14358.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\14358.jpg,No-Anomaly,Normal,0,Low,24,40,L,133.68333333333334,21.718169556592215,test
13154,13154.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\13154.jpg,No-Anomaly,Normal,0,Low,24,40,L,131.45729166666666,6.758655635425131,test
3209,3209.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\3209.jpg,Shadowing,Anomaly Detected,1,Moderate,24,40,L,209.64583333333334,5.805132726494909,test
12002,12002.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\12002.jpg,No-Anomaly,Normal,0,Low,24,40,L,173.80520833333333,10.806565035813364,test
2189,2189.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\2189.jpg,Diode,Anomaly Detected,1,High,24,40,L,185.615625,21.677973787373247,test
16012,16012.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\16012.jpg,No-Anomaly,Normal,0,Low,24,40,L,173.021875,28.850955729132703,test
15141,15141.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\15141.jpg,No-Anomaly,Normal,0,Low,24,40,L,163.234375,22.48453787293337,test
8995,8995.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\8995.jpg,Vegetation,Anomaly Detected,1,Moderate,24,40,L,176.078125,15.001011793132767,test
6930,6930.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\6930.jpg,Hot-Spot,Anomaly Detected,1,High,24,40,L,182.72604166666667,15.098942738867422,test
13463,13463.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\13463.jpg,No-Anomaly,Normal,0,Low,24,40,L,150.44375,25.653316925318514,test
8825,8825.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\8825.jpg,Vegetation,Anomaly Detected,1,Moderate,24,40,L,164.63958333333332,19.555244816324567,test
4771,4771.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\4771.jpg,Cell-Multi,Anomaly Detected,1,Critical,24,40,L,194.678125,19.184236710149342,test
8101,8101.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\8101.jpg,Hot-Spot-Multi,Anomaly Detected,1,Critical,24,40,L,151.12395833333332,22.630138665025097,test
7623,7623.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\7623.jpg,Cracking,Anomaly Detected,1,High,24,40,L,140.89375,35.860917132780735,test
7048,7048.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\7048.jpg,Cracking,Anomaly Detected,1,High,24,40,L,142.60833333333332,32.634189850863805,test
17464,17464.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\17464.jpg,No-Anomaly,Normal,0,Low,24,40,L,168.91666666666666,9.882609585641953,test
3273,3273.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\3273.jpg,Shadowing,Anomaly Detected,1,Moderate,24,40,L,203.32708333333332,9.52361625082907,test
12326,12326.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\12326.jpg,No-Anomaly,Normal,0,Low,24,40,L,120.66666666666667,14.614894419354828,test
13747,13747.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\13747.jpg,No-Anomaly,Normal,0,Low,24,40,L,203.784375,16.53287021439537,test
11888,11888.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\11888.jpg,No-Anomaly,Normal,0,Low,24,40,L,203.95729166666666,10.115131453994913,test
11508,11508.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\11508.jpg,No-Anomaly,Normal,0,Low,24,40,L,195.28229166666668,29.78486225833962,test
9801,9801.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\9801.jpg,Vegetation,Anomaly Detected,1,Moderate,24,40,L,179.44895833333334,19.58830164702725,test
18956,18956.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\18956.jpg,No-Anomaly,Normal,0,Low,24,40,L,131.48125,30.08200012916085,test
16427,16427.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\16427.jpg,No-Anomaly,Normal,0,Low,24,40,L,187.90520833333332,16.985483200072075,test
4039,4039.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\4039.jpg,Cell-Multi,Anomaly Detected,1,Critical,24,40,L,107.16145833333333,20.964801204398064,test
11398,11398.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\11398.jpg,No-Anomaly,Normal,0,Low,24,40,L,155.48229166666667,14.51255558984233,test
16178,16178.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\16178.jpg,No-Anomaly,Normal,0,Low,24,40,L,125.5125,5.939087507072671,test
8128,8128.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\8128.jpg,Hot-Spot-Multi,Anomaly Detected,1,Critical,24,40,L,137.23020833333334,21.982619174928416,test
8710,8710.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\8710.jpg,Vegetation,Anomaly Detected,1,Moderate,24,40,L,173.15729166666668,24.274456073513377,test
14086,14086.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\14086.jpg,No-Anomaly,Normal,0,Low,24,40,L,193.26770833333333,6.599100235254088,test
18695,18695.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\18695.jpg,No-Anomaly,Normal,0,Low,24,40,L,186.83854166666666,19.35151732741554,test
5630,5630.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\5630.jpg,Cell,Anomaly Detected,1,High,24,40,L,189.24583333333334,16.148851330839467,test
15583,15583.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\15583.jpg,No-Anomaly,Normal,0,Low,24,40,L,165.46666666666667,26.65967877192488,test
5234,5234.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\5234.jpg,Cell,Anomaly Detected,1,High,24,40,L,142.56666666666666,16.336683329924167,test
15467,15467.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\15467.jpg,No-Anomaly,Normal,0,Low,24,40,L,134.68229166666666,8.21470346887806,test
2186,2186.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\2186.jpg,Diode,Anomaly Detected,1,High,24,40,L,163.26875,30.165527070440852,test
8920,8920.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\8920.jpg,Vegetation,Anomaly Detected,1,Moderate,24,40,L,174.57604166666667,18.266386734425538,test
3452,3452.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\3452.jpg,Shadowing,Anomaly Detected,1,Moderate,24,40,L,109.68958333333333,11.69933651222961,test
8684,8684.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\8684.jpg,Vegetation,Anomaly Detected,1,Moderate,24,40,L,158.240625,20.81734592295669,test
15320,15320.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\15320.jpg,No-Anomaly,Normal,0,Low,24,40,L,124.75,7.68656837173347,test
19903,19903.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\19903.jpg,No-Anomaly,Normal,0,Low,24,40,L,203.43645833333332,25.120420891974135,test
1864,1864.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\1864.jpg,Diode,Anomaly Detected,1,High,24,40,L,156.60208333333333,21.878309174302956,test
9406,9406.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\9406.jpg,Vegetation,Anomaly Detected,1,Moderate,24,40,L,179.94375,27.472239065479055,test
2023,2023.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\2023.jpg,Diode,Anomaly Detected,1,High,24,40,L,116.796875,23.604982494543567,test
4027,4027.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\4027.jpg,Cell-Multi,Anomaly Detected,1,Critical,24,40,L,160.053125,13.316902269961599,test
11792,11792.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\11792.jpg,No-Anomaly,Normal,0,Low,24,40,L,172.90520833333332,15.778821973558859,test
19495,19495.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\19495.jpg,No-Anomaly,Normal,0,Low,24,40,L,195.41145833333334,11.301662578573586,test
14037,14037.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\14037.jpg,No-Anomaly,Normal,0,Low,24,40,L,135.13541666666666,17.0069347324277,test
13617,13617.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\13617.jpg,No-Anomaly,Normal,0,Low,24,40,L,91.88541666666667,18.2347366490367,test
7433,7433.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\7433.jpg,Cracking,Anomaly Detected,1,High,24,40,L,140.30208333333334,29.7919591331798,test
16831,16831.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\16831.jpg,No-Anomaly,Normal,0,Low,24,40,L,171.35625,15.250142161222628,test
8672,8672.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\8672.jpg,Vegetation,Anomaly Detected,1,Moderate,24,40,L,165.75208333333333,28.400759156397953,test
5153,5153.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\5153.jpg,Cell,Anomaly Detected,1,High,24,40,L,164.140625,20.742318247390806,test
9981,9981.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\9981.jpg,Vegetation,Anomaly Detected,1,Moderate,24,40,L,188.87708333333333,25.55858254076418,test
2094,2094.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\2094.jpg,Diode,Anomaly Detected,1,High,24,40,L,111.09479166666667,19.01798419584115,test
16502,16502.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\16502.jpg,No-Anomaly,Normal,0,Low,24,40,L,129.23229166666667,6.841143830890457,test
18856,18856.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\18856.jpg,No-Anomaly,Normal,0,Low,24,40,L,184.203125,9.07511424543561,test
11502,11502.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\11502.jpg,No-Anomaly,Normal,0,Low,24,40,L,180.91770833333334,25.11134577068562,test
5934,5934.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\5934.jpg,Cell,Anomaly Detected,1,High,24,40,L,148.99791666666667,20.70411583058762,test
4478,4478.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\4478.jpg,Cell-Multi,Anomaly Detected,1,Critical,24,40,L,161.04375,25.229698160517763,test
18731,18731.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\18731.jpg,No-Anomaly,Normal,0,Low,24,40,L,115.74166666666666,12.746483719921438,test
13595,13595.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\13595.jpg,No-Anomaly,Normal,0,Low,24,40,L,159.76666666666668,7.595759050651591,test
12749,12749.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\12749.jpg,No-Anomaly,Normal,0,Low,24,40,L,84.94375,5.940237307619396,test
16748,16748.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\16748.jpg,No-Anomaly,Normal,0,Low,24,40,L,131.59375,10.999126977666606,test
14361,14361.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\14361.jpg,No-Anomaly,Normal,0,Low,24,40,L,189.75416666666666,10.592547662022683,test
15179,15179.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\15179.jpg,No-Anomaly,Normal,0,Low,24,40,L,194.578125,12.904865871098455,test
8289,8289.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\8289.jpg,Soiling,Anomaly Detected,1,Moderate,24,40,L,178.20104166666667,12.02247023625333,test
15211,15211.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\15211.jpg,No-Anomaly,Normal,0,Low,24,40,L,135.33020833333333,12.543936282387486,test
19698,19698.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\19698.jpg,No-Anomaly,Normal,0,Low,24,40,L,189.51354166666667,21.640187921779482,test
18921,18921.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\18921.jpg,No-Anomaly,Normal,0,Low,24,40,L,69.471875,3.8612984410741507,test
17366,17366.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\17366.jpg,No-Anomaly,Normal,0,Low,24,40,L,176.321875,19.825476576475406,test
1039,1039.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\1039.jpg,Diode,Anomaly Detected,1,High,24,40,L,188.16145833333334,13.605221652240628,test
6036,6036.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\6036.jpg,Cell,Anomaly Detected,1,High,24,40,L,160.36666666666667,12.833344155839592,test
19235,19235.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\19235.jpg,No-Anomaly,Normal,0,Low,24,40,L,99.25416666666666,15.133020715383372,test
9956,9956.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\9956.jpg,Vegetation,Anomaly Detected,1,Moderate,24,40,L,179.89791666666667,18.93470127375631,test
441,441.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\441.jpg,Offline-Module,Anomaly Detected,1,Critical,24,40,L,149.721875,28.14113871454106,test
16826,16826.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\16826.jpg,No-Anomaly,Normal,0,Low,24,40,L,207.19375,10.179327626984996,test
7662,7662.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\7662.jpg,Cracking,Anomaly Detected,1,High,24,40,L,119.471875,31.738633802529083,test
17011,17011.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\17011.jpg,No-Anomaly,Normal,0,Low,24,40,L,174.86041666666668,19.154070929171226,test
13331,13331.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\13331.jpg,No-Anomaly,Normal,0,Low,24,40,L,193.68020833333333,27.988256911722768,test
3146,3146.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\3146.jpg,Shadowing,Anomaly Detected,1,Moderate,24,40,L,199.009375,14.978001772912666,test
5887,5887.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\5887.jpg,Cell,Anomaly Detected,1,High,24,40,L,187.18125,8.100055458915081,test
5046,5046.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\5046.jpg,Cell,Anomaly Detected,1,High,24,40,L,116.91458333333334,12.081105936946427,test
14812,14812.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\14812.jpg,No-Anomaly,Normal,0,Low,24,40,L,182.59375,8.218726235707088,test
18998,18998.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\18998.jpg,No-Anomaly,Normal,0,Low,24,40,L,161.31458333333333,9.883434996315243,test
5838,5838.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\5838.jpg,Cell,Anomaly Detected,1,High,24,40,L,162.02395833333333,23.308180988619938,test
7586,7586.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\7586.jpg,Cracking,Anomaly Detected,1,High,24,40,L,137.03541666666666,47.057553368115684,test
11712,11712.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\11712.jpg,No-Anomaly,Normal,0,Low,24,40,L,194.95416666666668,16.461254487600744,test
13483,13483.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\13483.jpg,No-Anomaly,Normal,0,Low,24,40,L,89.50416666666666,19.71489452095096,test
15634,15634.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\15634.jpg,No-Anomaly,Normal,0,Low,24,40,L,154.36354166666666,29.77114311639036,test
12845,12845.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\12845.jpg,No-Anomaly,Normal,0,Low,24,40,L,159.68125,6.623857016182741,test
18059,18059.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\18059.jpg,No-Anomaly,Normal,0,Low,24,40,L,91.88020833333333,12.046923187682843,test
6977,6977.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\6977.jpg,Cracking,Anomaly Detected,1,High,24,40,L,135.37916666666666,32.662892798590605,test
13415,13415.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\13415.jpg,No-Anomaly,Normal,0,Low,24,40,L,204.62083333333334,8.73963572689897,test
16505,16505.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\16505.jpg,No-Anomaly,Normal,0,Low,24,40,L,122.48125,13.1055674595761,test
15319,15319.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\15319.jpg,No-Anomaly,Normal,0,Low,24,40,L,162.540625,14.128370380527793,test
10870,10870.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\10870.jpg,No-Anomaly,Normal,0,Low,24,40,L,162.55416666666667,16.15546809304997,test
